cell_id,char,page,row,col,raw_path,norm_64_path,class_path
p4_r01_c17_Ж,Ж,4,1,17,cells_raw_100x100/p4_r01_c17_Ж.png,cells_64x64/p4_r01_c17_Ж.png,by_class/Ж/p4_r01_c17_Ж.png
p4_r02_c01_Ж,Ж,4,2,1,cells_raw_100x100/p4_r02_c01_Ж.png,cells_64x64/p4_r02_c01_Ж.png,by_class/Ж/p4_r02_c01_Ж.png
p4_r02_c02_Ж,Ж,4,2,2,cells_raw_100x100/p4_r02_c02_Ж.png,cells_64x64/p4_r02_c02_Ж.png,by_class/Ж/p4_r02_c02_Ж.png
p4_r02_c03_Ж,Ж,4,2,3,cells_raw_100x100/p4_r02_c03_Ж.png,cells_64x64/p4_r02_c03_Ж.png,by_class/Ж/p4_r02_c03_Ж.png
p4_r02_c04_Ж,Ж,4,2,4,cells_raw_100x100/p4_r02_c04_Ж.png,cells_64x64/p4_r02_c04_Ж.png,by_class/Ж/p4_r02_c04_Ж.png
p4_r02_c05_Ж,Ж,4,2,5,cells_raw_100x100/p4_r02_c05_Ж.png,cells_64x64/p4_r02_c05_Ж.png,by_class/Ж/p4_r02_c05_Ж.png
p4_r02_c06_Ж,Ж,4,2,6,cells_raw_100x100/p4_r02_c06_Ж.png,cells_64x64/p4_r02_c06_Ж.png,by_class/Ж/p4_r02_c06_Ж.png
p4_r02_c07_Ж,Ж,4,2,7,cells_raw_100x100/p4_r02_c07_Ж.png,cells_64x64/p4_r02_c07_Ж.png,by_class/Ж/p4_r02_c07_Ж.png
p4_r02_c08_Ж,Ж,4,2,8,cells_raw_100x100/p4_r02_c08_Ж.png,cells_64x64/p4_r02_c08_Ж.png,by_class/Ж/p4_r02_c08_Ж.png
p4_r02_c09_Ж,Ж,4,2,9,cells_raw_100x100/p4_r02_c09_Ж.png,cells_64x64/p4_r02_c09_Ж.png,by_class/Ж/p4_r02_c09_Ж.png
p4_r02_c10_Ж,Ж,4,2,10,cells_raw_100x100/p4_r02_c10_Ж.png,cells_64x64/p4_r02_c10_Ж.png,by_class/Ж/p4_r02_c10_Ж.png
p4_r02_c11_Ж,Ж,4,2,11,cells_raw_100x100/p4_r02_c11_Ж.png,cells_64x64/p4_r02_c11_Ж.png,by_class/Ж/p4_r02_c11_Ж.png
p4_r02_c12_Ж,Ж,4,2,12,cells_raw_100x100/p4_r02_c12_Ж.png,cells_64x64/p4_r02_c12_Ж.png,by_class/Ж/p4_r02_c12_Ж.png
p4_r02_c13_Ж,Ж,4,2,13,cells_raw_100x100/p4_r02_c13_Ж.png,cells_64x64/p4_r02_c13_Ж.png,by_class/Ж/p4_r02_c13_Ж.png
p4_r02_c14_Ж,Ж,4,2,14,cells_raw_100x100/p4_r02_c14_Ж.png,cells_64x64/p4_r02_c14_Ж.png,by_class/Ж/p4_r02_c14_Ж.png
p4_r02_c15_Ж,Ж,4,2,15,cells_raw_100x100/p4_r02_c15_Ж.png,cells_64x64/p4_r02_c15_Ж.png,by_class/Ж/p4_r02_c15_Ж.png
p4_r02_c16_Ж,Ж,4,2,16,cells_raw_100x100/p4_r02_c16_Ж.png,cells_64x64/p4_r02_c16_Ж.png,by_class/Ж/p4_r02_c16_Ж.png
p4_r02_c17_Ж,Ж,4,2,17,cells_raw_100x100/p4_r02_c17_Ж.png,cells_64x64/p4_r02_c17_Ж.png,by_class/Ж/p4_r02_c17_Ж.png
p4_r03_c01_З,З,4,3,1,cells_raw_100x100/p4_r03_c01_З.png,cells_64x64/p4_r03_c01_З.png,by_class/З/p4_r03_c01_З.png
p4_r03_c02_З,З,4,3,2,cells_raw_100x100/p4_r03_c02_З.png,cells_64x64/p4_r03_c02_З.png,by_class/З/p4_r03_c02_З.png
p4_r03_c03_З,З,4,3,3,cells_raw_100x100/p4_r03_c03_З.png,cells_64x64/p4_r03_c03_З.png,by_class/З/p4_r03_c03_З.png
p4_r03_c04_З,З,4,3,4,cells_raw_100x100/p4_r03_c04_З.png,cells_64x64/p4_r03_c04_З.png,by_class/З/p4_r03_c04_З.png
p4_r03_c05_З,З,4,3,5,cells_raw_100x100/p4_r03_c05_З.png,cells_64x64/p4_r03_c05_З.png,by_class/З/p4_r03_c05_З.png
p4_r03_c06_З,З,4,3,6,cells_raw_100x100/p4_r03_c06_З.png,cells_64x64/p4_r03_c06_З.png,by_class/З/p4_r03_c06_З.png
p4_r03_c07_З,З,4,3,7,cells_raw_100x100/p4_r03_c07_З.png,cells_64x64/p4_r03_c07_З.png,by_class/З/p4_r03_c07_З.png
p4_r03_c08_З,З,4,3,8,cells_raw_100x100/p4_r03_c08_З.png,cells_64x64/p4_r03_c08_З.png,by_class/З/p4_r03_c08_З.png
p4_r03_c09_З,З,4,3,9,cells_raw_100x100/p4_r03_c09_З.png,cells_64x64/p4_r03_c09_З.png,by_class/З/p4_r03_c09_З.png
p4_r03_c10_З,З,4,3,10,cells_raw_100x100/p4_r03_c10_З.png,cells_64x64/p4_r03_c10_З.png,by_class/З/p4_r03_c10_З.png
p4_r03_c11_З,З,4,3,11,cells_raw_100x100/p4_r03_c11_З.png,cells_64x64/p4_r03_c11_З.png,by_class/З/p4_r03_c11_З.png
p4_r03_c12_З,З,4,3,12,cells_raw_100x100/p4_r03_c12_З.png,cells_64x64/p4_r03_c12_З.png,by_class/З/p4_r03_c12_З.png
p4_r03_c13_З,З,4,3,13,cells_raw_100x100/p4_r03_c13_З.png,cells_64x64/p4_r03_c13_З.png,by_class/З/p4_r03_c13_З.png
p4_r03_c14_З,З,4,3,14,cells_raw_100x100/p4_r03_c14_З.png,cells_64x64/p4_r03_c14_З.png,by_class/З/p4_r03_c14_З.png
p4_r03_c15_З,З,4,3,15,cells_raw_100x100/p4_r03_c15_З.png,cells_64x64/p4_r03_c15_З.png,by_class/З/p4_r03_c15_З.png
p4_r03_c16_З,З,4,3,16,cells_raw_100x100/p4_r03_c16_З.png,cells_64x64/p4_r03_c16_З.png,by_class/З/p4_r03_c16_З.png
p4_r03_c17_З,З,4,3,17,cells_raw_100x100/p4_r03_c17_З.png,cells_64x64/p4_r03_c17_З.png,by_class/З/p4_r03_c17_З.png
p4_r04_c01_З,З,4,4,1,cells_raw_100x100/p4_r04_c01_З.png,cells_64x64/p4_r04_c01_З.png,by_class/З/p4_r04_c01_З.png
p4_r04_c02_З,З,4,4,2,cells_raw_100x100/p4_r04_c02_З.png,cells_64x64/p4_r04_c02_З.png,by_class/З/p4_r04_c02_З.png
p4_r04_c03_З,З,4,4,3,cells_raw_100x100/p4_r04_c03_З.png,cells_64x64/p4_r04_c03_З.png,by_class/З/p4_r04_c03_З.png
p4_r04_c04_З,З,4,4,4,cells_raw_100x100/p4_r04_c04_З.png,cells_64x64/p4_r04_c04_З.png,by_class/З/p4_r04_c04_З.png
p4_r04_c05_З,З,4,4,5,cells_raw_100x100/p4_r04_c05_З.png,cells_64x64/p4_r04_c05_З.png,by_class/З/p4_r04_c05_З.png
p4_r04_c06_З,З,4,4,6,cells_raw_100x100/p4_r04_c06_З.png,cells_64x64/p4_r04_c06_З.png,by_class/З/p4_r04_c06_З.png
p4_r04_c07_З,З,4,4,7,cells_raw_100x100/p4_r04_c07_З.png,cells_64x64/p4_r04_c07_З.png,by_class/З/p4_r04_c07_З.png
p4_r04_c08_З,З,4,4,8,cells_raw_100x100/p4_r04_c08_З.png,cells_64x64/p4_r04_c08_З.png,by_class/З/p4_r04_c08_З.png
p4_r04_c09_З,З,4,4,9,cells_raw_100x100/p4_r04_c09_З.png,cells_64x64/p4_r04_c09_З.png,by_class/З/p4_r04_c09_З.png
p4_r04_c10_З,З,4,4,10,cells_raw_100x100/p4_r04_c10_З.png,cells_64x64/p4_r04_c10_З.png,by_class/З/p4_r04_c10_З.png
p4_r04_c11_З,З,4,4,11,cells_raw_100x100/p4_r04_c11_З.png,cells_64x64/p4_r04_c11_З.png,by_class/З/p4_r04_c11_З.png
p4_r04_c12_З,З,4,4,12,cells_raw_100x100/p4_r04_c12_З.png,cells_64x64/p4_r04_c12_З.png,by_class/З/p4_r04_c12_З.png
p4_r04_c13_З,З,4,4,13,cells_raw_100x100/p4_r04_c13_З.png,cells_64x64/p4_r04_c13_З.png,by_class/З/p4_r04_c13_З.png
p4_r04_c14_З,З,4,4,14,cells_raw_100x100/p4_r04_c14_З.png,cells_64x64/p4_r04_c14_З.png,by_class/З/p4_r04_c14_З.png
p4_r04_c15_З,З,4,4,15,cells_raw_100x100/p4_r04_c15_З.png,cells_64x64/p4_r04_c15_З.png,by_class/З/p4_r04_c15_З.png
p4_r04_c16_З,З,4,4,16,cells_raw_100x100/p4_r04_c16_З.png,cells_64x64/p4_r04_c16_З.png,by_class/З/p4_r04_c16_З.png
p4_r04_c17_З,З,4,4,17,cells_raw_100x100/p4_r04_c17_З.png,cells_64x64/p4_r04_c17_З.png,by_class/З/p4_r04_c17_З.png
p4_r05_c01_И,И,4,5,1,cells_raw_100x100/p4_r05_c01_И.png,cells_64x64/p4_r05_c01_И.png,by_class/И/p4_r05_c01_И.png
p4_r05_c02_И,И,4,5,2,cells_raw_100x100/p4_r05_c02_И.png,cells_64x64/p4_r05_c02_И.png,by_class/И/p4_r05_c02_И.png
p4_r05_c03_И,И,4,5,3,cells_raw_100x100/p4_r05_c03_И.png,cells_64x64/p4_r05_c03_И.png,by_class/И/p4_r05_c03_И.png
p4_r05_c04_И,И,4,5,4,cells_raw_100x100/p4_r05_c04_И.png,cells_64x64/p4_r05_c04_И.png,by_class/И/p4_r05_c04_И.png
p4_r05_c05_И,И,4,5,5,cells_raw_100x100/p4_r05_c05_И.png,cells_64x64/p4_r05_c05_И.png,by_class/И/p4_r05_c05_И.png
p4_r05_c06_И,И,4,5,6,cells_raw_100x100/p4_r05_c06_И.png,cells_64x64/p4_r05_c06_И.png,by_class/И/p4_r05_c06_И.png
p4_r05_c07_И,И,4,5,7,cells_raw_100x100/p4_r05_c07_И.png,cells_64x64/p4_r05_c07_И.png,by_class/И/p4_r05_c07_И.png
p4_r05_c08_И,И,4,5,8,cells_raw_100x100/p4_r05_c08_И.png,cells_64x64/p4_r05_c08_И.png,by_class/И/p4_r05_c08_И.png
p4_r05_c09_И,И,4,5,9,cells_raw_100x100/p4_r05_c09_И.png,cells_64x64/p4_r05_c09_И.png,by_class/И/p4_r05_c09_И.png
p4_r05_c10_И,И,4,5,10,cells_raw_100x100/p4_r05_c10_И.png,cells_64x64/p4_r05_c10_И.png,by_class/И/p4_r05_c10_И.png
p4_r05_c11_И,И,4,5,11,cells_raw_100x100/p4_r05_c11_И.png,cells_64x64/p4_r05_c11_И.png,by_class/И/p4_r05_c11_И.png
p4_r05_c12_И,И,4,5,12,cells_raw_100x100/p4_r05_c12_И.png,cells_64x64/p4_r05_c12_И.png,by_class/И/p4_r05_c12_И.png
p4_r05_c13_И,И,4,5,13,cells_raw_100x100/p4_r05_c13_И.png,cells_64x64/p4_r05_c13_И.png,by_class/И/p4_r05_c13_И.png
p4_r05_c14_И,И,4,5,14,cells_raw_100x100/p4_r05_c14_И.png,cells_64x64/p4_r05_c14_И.png,by_class/И/p4_r05_c14_И.png
p4_r05_c15_И,И,4,5,15,cells_raw_100x100/p4_r05_c15_И.png,cells_64x64/p4_r05_c15_И.png,by_class/И/p4_r05_c15_И.png
p4_r05_c16_И,И,4,5,16,cells_raw_100x100/p4_r05_c16_И.png,cells_64x64/p4_r05_c16_И.png,by_class/И/p4_r05_c16_И.png
p4_r05_c17_И,И,4,5,17,cells_raw_100x100/p4_r05_c17_И.png,cells_64x64/p4_r05_c17_И.png,by_class/И/p4_r05_c17_И.png
p4_r06_c01_И,И,4,6,1,cells_raw_100x100/p4_r06_c01_И.png,cells_64x64/p4_r06_c01_И.png,by_class/И/p4_r06_c01_И.png
p4_r06_c02_И,И,4,6,2,cells_raw_100x100/p4_r06_c02_И.png,cells_64x64/p4_r06_c02_И.png,by_class/И/p4_r06_c02_И.png
p4_r06_c03_И,И,4,6,3,cells_raw_100x100/p4_r06_c03_И.png,cells_64x64/p4_r06_c03_И.png,by_class/И/p4_r06_c03_И.png
p4_r06_c04_И,И,4,6,4,cells_raw_100x100/p4_r06_c04_И.png,cells_64x64/p4_r06_c04_И.png,by_class/И/p4_r06_c04_И.png
p4_r06_c05_И,И,4,6,5,cells_raw_100x100/p4_r06_c05_И.png,cells_64x64/p4_r06_c05_И.png,by_class/И/p4_r06_c05_И.png
p4_r06_c06_И,И,4,6,6,cells_raw_100x100/p4_r06_c06_И.png,cells_64x64/p4_r06_c06_И.png,by_class/И/p4_r06_c06_И.png
p4_r06_c07_И,И,4,6,7,cells_raw_100x100/p4_r06_c07_И.png,cells_64x64/p4_r06_c07_И.png,by_class/И/p4_r06_c07_И.png
p4_r06_c08_И,И,4,6,8,cells_raw_100x100/p4_r06_c08_И.png,cells_64x64/p4_r06_c08_И.png,by_class/И/p4_r06_c08_И.png
p4_r06_c09_И,И,4,6,9,cells_raw_100x100/p4_r06_c09_И.png,cells_64x64/p4_r06_c09_И.png,by_class/И/p4_r06_c09_И.png
p4_r06_c10_И,И,4,6,10,cells_raw_100x100/p4_r06_c10_И.png,cells_64x64/p4_r06_c10_И.png,by_class/И/p4_r06_c10_И.png
p4_r06_c11_И,И,4,6,11,cells_raw_100x100/p4_r06_c11_И.png,cells_64x64/p4_r06_c11_И.png,by_class/И/p4_r06_c11_И.png
p4_r06_c12_И,И,4,6,12,cells_raw_100x100/p4_r06_c12_И.png,cells_64x64/p4_r06_c12_И.png,by_class/И/p4_r06_c12_И.png
p4_r06_c13_И,И,4,6,13,cells_raw_100x100/p4_r06_c13_И.png,cells_64x64/p4_r06_c13_И.png,by_class/И/p4_r06_c13_И.png
p4_r06_c14_И,И,4,6,14,cells_raw_100x100/p4_r06_c14_И.png,cells_64x64/p4_r06_c14_И.png,by_class/И/p4_r06_c14_И.png
p4_r06_c15_И,И,4,6,15,cells_raw_100x100/p4_r06_c15_И.png,cells_64x64/p4_r06_c15_И.png,by_class/И/p4_r06_c15_И.png
p4_r06_c16_И,И,4,6,16,cells_raw_100x100/p4_r06_c16_И.png,cells_64x64/p4_r06_c16_И.png,by_class/И/p4_r06_c16_И.png
p4_r06_c17_И,И,4,6,17,cells_raw_100x100/p4_r06_c17_И.png,cells_64x64/p4_r06_c17_И.png,by_class/И/p4_r06_c17_И.png
p4_r07_c01_Й,Й,4,7,1,cells_raw_100x100/p4_r07_c01_Й.png,cells_64x64/p4_r07_c01_Й.png,by_class/Й/p4_r07_c01_Й.png
p4_r07_c02_Й,Й,4,7,2,cells_raw_100x100/p4_r07_c02_Й.png,cells_64x64/p4_r07_c02_Й.png,by_class/Й/p4_r07_c02_Й.png
p4_r07_c03_Й,Й,4,7,3,cells_raw_100x100/p4_r07_c03_Й.png,cells_64x64/p4_r07_c03_Й.png,by_class/Й/p4_r07_c03_Й.png
p4_r07_c04_Й,Й,4,7,4,cells_raw_100x100/p4_r07_c04_Й.png,cells_64x64/p4_r07_c04_Й.png,by_class/Й/p4_r07_c04_Й.png
p4_r07_c05_Й,Й,4,7,5,cells_raw_100x100/p4_r07_c05_Й.png,cells_64x64/p4_r07_c05_Й.png,by_class/Й/p4_r07_c05_Й.png
p4_r07_c06_Й,Й,4,7,6,cells_raw_100x100/p4_r07_c06_Й.png,cells_64x64/p4_r07_c06_Й.png,by_class/Й/p4_r07_c06_Й.png
p4_r07_c07_Й,Й,4,7,7,cells_raw_100x100/p4_r07_c07_Й.png,cells_64x64/p4_r07_c07_Й.png,by_class/Й/p4_r07_c07_Й.png
p4_r07_c08_Й,Й,4,7,8,cells_raw_100x100/p4_r07_c08_Й.png,cells_64x64/p4_r07_c08_Й.png,by_class/Й/p4_r07_c08_Й.png
p4_r07_c09_Й,Й,4,7,9,cells_raw_100x100/p4_r07_c09_Й.png,cells_64x64/p4_r07_c09_Й.png,by_class/Й/p4_r07_c09_Й.png
p4_r07_c10_Й,Й,4,7,10,cells_raw_100x100/p4_r07_c10_Й.png,cells_64x64/p4_r07_c10_Й.png,by_class/Й/p4_r07_c10_Й.png
p4_r07_c11_Й,Й,4,7,11,cells_raw_100x100/p4_r07_c11_Й.png,cells_64x64/p4_r07_c11_Й.png,by_class/Й/p4_r07_c11_Й.png
p4_r07_c12_Й,Й,4,7,12,cells_raw_100x100/p4_r07_c12_Й.png,cells_64x64/p4_r07_c12_Й.png,by_class/Й/p4_r07_c12_Й.png
p4_r07_c13_Й,Й,4,7,13,cells_raw_100x100/p4_r07_c13_Й.png,cells_64x64/p4_r07_c13_Й.png,by_class/Й/p4_r07_c13_Й.png
p4_r07_c14_Й,Й,4,7,14,cells_raw_100x100/p4_r07_c14_Й.png,cells_64x64/p4_r07_c14_Й.png,by_class/Й/p4_r07_c14_Й.png
p4_r07_c15_Й,Й,4,7,15,cells_raw_100x100/p4_r07_c15_Й.png,cells_64x64/p4_r07_c15_Й.png,by_class/Й/p4_r07_c15_Й.png
p4_r07_c16_Й,Й,4,7,16,cells_raw_100x100/p4_r07_c16_Й.png,cells_64x64/p4_r07_c16_Й.png,by_class/Й/p4_r07_c16_Й.png
p4_r07_c17_Й,Й,4,7,17,cells_raw_100x100/p4_r07_c17_Й.png,cells_64x64/p4_r07_c17_Й.png,by_class/Й/p4_r07_c17_Й.png
p4_r08_c01_Й,Й,4,8,1,cells_raw_100x100/p4_r08_c01_Й.png,cells_64x64/p4_r08_c01_Й.png,by_class/Й/p4_r08_c01_Й.png
p4_r08_c02_Й,Й,4,8,2,cells_raw_100x100/p4_r08_c02_Й.png,cells_64x64/p4_r08_c02_Й.png,by_class/Й/p4_r08_c02_Й.png
p4_r08_c03_Й,Й,4,8,3,cells_raw_100x100/p4_r08_c03_Й.png,cells_64x64/p4_r08_c03_Й.png,by_class/Й/p4_r08_c03_Й.png
p4_r08_c04_Й,Й,4,8,4,cells_raw_100x100/p4_r08_c04_Й.png,cells_64x64/p4_r08_c04_Й.png,by_class/Й/p4_r08_c04_Й.png
p4_r08_c05_Й,Й,4,8,5,cells_raw_100x100/p4_r08_c05_Й.png,cells_64x64/p4_r08_c05_Й.png,by_class/Й/p4_r08_c05_Й.png
p4_r08_c06_Й,Й,4,8,6,cells_raw_100x100/p4_r08_c06_Й.png,cells_64x64/p4_r08_c06_Й.png,by_class/Й/p4_r08_c06_Й.png
p4_r08_c07_Й,Й,4,8,7,cells_raw_100x100/p4_r08_c07_Й.png,cells_64x64/p4_r08_c07_Й.png,by_class/Й/p4_r08_c07_Й.png
p4_r08_c08_Й,Й,4,8,8,cells_raw_100x100/p4_r08_c08_Й.png,cells_64x64/p4_r08_c08_Й.png,by_class/Й/p4_r08_c08_Й.png
p4_r08_c09_Й,Й,4,8,9,cells_raw_100x100/p4_r08_c09_Й.png,cells_64x64/p4_r08_c09_Й.png,by_class/Й/p4_r08_c09_Й.png
p4_r08_c10_Й,Й,4,8,10,cells_raw_100x100/p4_r08_c10_Й.png,cells_64x64/p4_r08_c10_Й.png,by_class/Й/p4_r08_c10_Й.png
p4_r08_c11_Й,Й,4,8,11,cells_raw_100x100/p4_r08_c11_Й.png,cells_64x64/p4_r08_c11_Й.png,by_class/Й/p4_r08_c11_Й.png
p4_r08_c12_Й,Й,4,8,12,cells_raw_100x100/p4_r08_c12_Й.png,cells_64x64/p4_r08_c12_Й.png,by_class/Й/p4_r08_c12_Й.png
p4_r08_c13_Й,Й,4,8,13,cells_raw_100x100/p4_r08_c13_Й.png,cells_64x64/p4_r08_c13_Й.png,by_class/Й/p4_r08_c13_Й.png
p4_r08_c14_Й,Й,4,8,14,cells_raw_100x100/p4_r08_c14_Й.png,cells_64x64/p4_r08_c14_Й.png,by_class/Й/p4_r08_c14_Й.png
p4_r08_c15_Й,Й,4,8,15,cells_raw_100x100/p4_r08_c15_Й.png,cells_64x64/p4_r08_c15_Й.png,by_class/Й/p4_r08_c15_Й.png
p4_r08_c16_Й,Й,4,8,16,cells_raw_100x100/p4_r08_c16_Й.png,cells_64x64/p4_r08_c16_Й.png,by_class/Й/p4_r08_c16_Й.png
p4_r08_c17_Й,Й,4,8,17,cells_raw_100x100/p4_r08_c17_Й.png,cells_64x64/p4_r08_c17_Й.png,by_class/Й/p4_r08_c17_Й.png
p4_r09_c01_К,К,4,9,1,cells_raw_100x100/p4_r09_c01_К.png,cells_64x64/p4_r09_c01_К.png,by_class/К/p4_r09_c01_К.png
p4_r09_c02_К,К,4,9,2,cells_raw_100x100/p4_r09_c02_К.png,cells_64x64/p4_r09_c02_К.png,by_class/К/p4_r09_c02_К.png
p4_r09_c03_К,К,4,9,3,cells_raw_100x100/p4_r09_c03_К.png,cells_64x64/p4_r09_c03_К.png,by_class/К/p4_r09_c03_К.png
p4_r09_c04_К,К,4,9,4,cells_raw_100x100/p4_r09_c04_К.png,cells_64x64/p4_r09_c04_К.png,by_class/К/p4_r09_c04_К.png
p4_r09_c05_К,К,4,9,5,cells_raw_100x100/p4_r09_c05_К.png,cells_64x64/p4_r09_c05_К.png,by_class/К/p4_r09_c05_К.png
p4_r09_c06_К,К,4,9,6,cells_raw_100x100/p4_r09_c06_К.png,cells_64x64/p4_r09_c06_К.png,by_class/К/p4_r09_c06_К.png
p4_r09_c07_К,К,4,9,7,cells_raw_100x100/p4_r09_c07_К.png,cells_64x64/p4_r09_c07_К.png,by_class/К/p4_r09_c07_К.png
p4_r09_c08_К,К,4,9,8,cells_raw_100x100/p4_r09_c08_К.png,cells_64x64/p4_r09_c08_К.png,by_class/К/p4_r09_c08_К.png
p4_r09_c09_К,К,4,9,9,cells_raw_100x100/p4_r09_c09_К.png,cells_64x64/p4_r09_c09_К.png,by_class/К/p4_r09_c09_К.png
p4_r09_c10_К,К,4,9,10,cells_raw_100x100/p4_r09_c10_К.png,cells_64x64/p4_r09_c10_К.png,by_class/К/p4_r09_c10_К.png
p4_r09_c11_К,К,4,9,11,cells_raw_100x100/p4_r09_c11_К.png,cells_64x64/p4_r09_c11_К.png,by_class/К/p4_r09_c11_К.png
p4_r09_c12_К,К,4,9,12,cells_raw_100x100/p4_r09_c12_К.png,cells_64x64/p4_r09_c12_К.png,by_class/К/p4_r09_c12_К.png
p4_r09_c13_К,К,4,9,13,cells_raw_100x100/p4_r09_c13_К.png,cells_64x64/p4_r09_c13_К.png,by_class/К/p4_r09_c13_К.png
p4_r09_c14_К,К,4,9,14,cells_raw_100x100/p4_r09_c14_К.png,cells_64x64/p4_r09_c14_К.png,by_class/К/p4_r09_c14_К.png
p4_r09_c15_К,К,4,9,15,cells_raw_100x100/p4_r09_c15_К.png,cells_64x64/p4_r09_c15_К.png,by_class/К/p4_r09_c15_К.png
p4_r09_c16_К,К,4,9,16,cells_raw_100x100/p4_r09_c16_К.png,cells_64x64/p4_r09_c16_К.png,by_class/К/p4_r09_c16_К.png
p4_r09_c17_К,К,4,9,17,cells_raw_100x100/p4_r09_c17_К.png,cells_64x64/p4_r09_c17_К.png,by_class/К/p4_r09_c17_К.png
p4_r10_c01_К,К,4,10,1,cells_raw_100x100/p4_r10_c01_К.png,cells_64x64/p4_r10_c01_К.png,by_class/К/p4_r10_c01_К.png
p4_r10_c02_К,К,4,10,2,cells_raw_100x100/p4_r10_c02_К.png,cells_64x64/p4_r10_c02_К.png,by_class/К/p4_r10_c02_К.png
p4_r10_c03_К,К,4,10,3,cells_raw_100x100/p4_r10_c03_К.png,cells_64x64/p4_r10_c03_К.png,by_class/К/p4_r10_c03_К.png
p4_r10_c04_К,К,4,10,4,cells_raw_100x100/p4_r10_c04_К.png,cells_64x64/p4_r10_c04_К.png,by_class/К/p4_r10_c04_К.png
p4_r10_c05_К,К,4,10,5,cells_raw_100x100/p4_r10_c05_К.png,cells_64x64/p4_r10_c05_К.png,by_class/К/p4_r10_c05_К.png
p4_r10_c06_К,К,4,10,6,cells_raw_100x100/p4_r10_c06_К.png,cells_64x64/p4_r10_c06_К.png,by_class/К/p4_r10_c06_К.png
p4_r10_c07_К,К,4,10,7,cells_raw_100x100/p4_r10_c07_К.png,cells_64x64/p4_r10_c07_К.png,by_class/К/p4_r10_c07_К.png
p4_r10_c08_К,К,4,10,8,cells_raw_100x100/p4_r10_c08_К.png,cells_64x64/p4_r10_c08_К.png,by_class/К/p4_r10_c08_К.png
p4_r10_c09_К,К,4,10,9,cells_raw_100x100/p4_r10_c09_К.png,cells_64x64/p4_r10_c09_К.png,by_class/К/p4_r10_c09_К.png
p4_r10_c10_К,К,4,10,10,cells_raw_100x100/p4_r10_c10_К.png,cells_64x64/p4_r10_c10_К.png,by_class/К/p4_r10_c10_К.png
p4_r10_c11_К,К,4,10,11,cells_raw_100x100/p4_r10_c11_К.png,cells_64x64/p4_r10_c11_К.png,by_class/К/p4_r10_c11_К.png
p4_r10_c12_К,К,4,10,12,cells_raw_100x100/p4_r10_c12_К.png,cells_64x64/p4_r10_c12_К.png,by_class/К/p4_r10_c12_К.png
p4_r10_c13_К,К,4,10,13,cells_raw_100x100/p4_r10_c13_К.png,cells_64x64/p4_r10_c13_К.png,by_class/К/p4_r10_c13_К.png
p4_r10_c14_К,К,4,10,14,cells_raw_100x100/p4_r10_c14_К.png,cells_64x64/p4_r10_c14_К.png,by_class/К/p4_r10_c14_К.png
p4_r10_c15_К,К,4,10,15,cells_raw_100x100/p4_r10_c15_К.png,cells_64x64/p4_r10_c15_К.png,by_class/К/p4_r10_c15_К.png
p4_r10_c16_К,К,4,10,16,cells_raw_100x100/p4_r10_c16_К.png,cells_64x64/p4_r10_c16_К.png,by_class/К/p4_r10_c16_К.png
p4_r10_c17_К,К,4,10,17,cells_raw_100x100/p4_r10_c17_К.png,cells_64x64/p4_r10_c17_К.png,by_class/К/p4_r10_c17_К.png
p4_r11_c01_Л,Л,4,11,1,cells_raw_100x100/p4_r11_c01_Л.png,cells_64x64/p4_r11_c01_Л.png,by_class/Л/p4_r11_c01_Л.png
p4_r11_c02_Л,Л,4,11,2,cells_raw_100x100/p4_r11_c02_Л.png,cells_64x64/p4_r11_c02_Л.png,by_class/Л/p4_r11_c02_Л.png
p4_r11_c03_Л,Л,4,11,3,cells_raw_100x100/p4_r11_c03_Л.png,cells_64x64/p4_r11_c03_Л.png,by_class/Л/p4_r11_c03_Л.png
p4_r11_c04_Л,Л,4,11,4,cells_raw_100x100/p4_r11_c04_Л.png,cells_64x64/p4_r11_c04_Л.png,by_class/Л/p4_r11_c04_Л.png
p4_r11_c05_Л,Л,4,11,5,cells_raw_100x100/p4_r11_c05_Л.png,cells_64x64/p4_r11_c05_Л.png,by_class/Л/p4_r11_c05_Л.png
p4_r11_c06_Л,Л,4,11,6,cells_raw_100x100/p4_r11_c06_Л.png,cells_64x64/p4_r11_c06_Л.png,by_class/Л/p4_r11_c06_Л.png
p4_r11_c07_Л,Л,4,11,7,cells_raw_100x100/p4_r11_c07_Л.png,cells_64x64/p4_r11_c07_Л.png,by_class/Л/p4_r11_c07_Л.png
p4_r11_c08_Л,Л,4,11,8,cells_raw_100x100/p4_r11_c08_Л.png,cells_64x64/p4_r11_c08_Л.png,by_class/Л/p4_r11_c08_Л.png
p4_r11_c09_Л,Л,4,11,9,cells_raw_100x100/p4_r11_c09_Л.png,cells_64x64/p4_r11_c09_Л.png,by_class/Л/p4_r11_c09_Л.png
p4_r11_c10_Л,Л,4,11,10,cells_raw_100x100/p4_r11_c10_Л.png,cells_64x64/p4_r11_c10_Л.png,by_class/Л/p4_r11_c10_Л.png
p4_r11_c11_Л,Л,4,11,11,cells_raw_100x100/p4_r11_c11_Л.png,cells_64x64/p4_r11_c11_Л.png,by_class/Л/p4_r11_c11_Л.png
p4_r11_c12_Л,Л,4,11,12,cells_raw_100x100/p4_r11_c12_Л.png,cells_64x64/p4_r11_c12_Л.png,by_class/Л/p4_r11_c12_Л.png
